Entity,Code,Year,Oil production per capita (kWh)
Mexico,MEX,1976,8502.615
Mexico,MEX,1977,10056.848
Mexico,MEX,1978,12026.252
Mexico,MEX,1979,14186.62
Mexico,MEX,1980,18396.844
Mexico,MEX,1981,21447.007
Mexico,MEX,1982,24715.952
Mexico,MEX,1983,23532.869
Mexico,MEX,1984,23198.37
Mexico,MEX,1985,22324.33
Mexico,MEX,1986,20514.862
Mexico,MEX,1987,21003.762
Mexico,MEX,1988,20541.173
Mexico,MEX,1989,20199.954
Mexico,MEX,1990,20112.567
Mexico,MEX,1991,20783.66
Mexico,MEX,1992,20439.343
Mexico,MEX,1993,20113.966
Mexico,MEX,1994,19888.013
Mexico,MEX,1995,19058.675
Mexico,MEX,1996,20271.637
Mexico,MEX,1997,20850.37
Mexico,MEX,1998,21003.354
Mexico,MEX,1999,19743.321
Mexico,MEX,2000,20028.78
Mexico,MEX,2001,20392.555
Mexico,MEX,2002,20337.919
Mexico,MEX,2003,21233.467
Mexico,MEX,2004,21147.182
Mexico,MEX,2005,20460.269
Mexico,MEX,2006,19737.794
Mexico,MEX,2007,18347.904
Mexico,MEX,2008,16466.174
Mexico,MEX,2009,15166.685
Mexico,MEX,2010,14841.705
Mexico,MEX,2011,14527.366
Mexico,MEX,2012,14266.23
Mexico,MEX,2013,13882.894
Mexico,MEX,2014,13247.842
Mexico,MEX,2015,12169.881
Mexico,MEX,2016,11443.025
Mexico,MEX,2017,10203.422
Mexico,MEX,2018,9427.317
Mexico,MEX,2019,8652.922
Mexico,MEX,2020,8573.983
Mongolia,MNG,1900,0
Mongolia,MNG,1901,0
Mongolia,MNG,1902,0
Mongolia,MNG,1903,0
Mongolia,MNG,1904,0
Mongolia,MNG,1905,0
Mongolia,MNG,1906,0
Mongolia,MNG,1907,0
Mongolia,MNG,1908,0
Mongolia,MNG,1909,0
Mongolia,MNG,1910,0
Mongolia,MNG,1911,0
Mongolia,MNG,1912,0
Mongolia,MNG,1913,0
Mongolia,MNG,1914,0
Mongolia,MNG,1915,0
Mongolia,MNG,1916,0
Mongolia,MNG,1917,0
Mongolia,MNG,1918,0
Mongolia,MNG,1919,0
Mongolia,MNG,1920,0
Mongolia,MNG,1921,0
Mongolia,MNG,1922,0
Mongolia,MNG,1923,0
Mongolia,MNG,1924,0
Mongolia,MNG,1925,0
Mongolia,MNG,1926,0
Mongolia,MNG,1927,0
Mongolia,MNG,1928,0
Mongolia,MNG,1929,0
Mongolia,MNG,1930,0
Mongolia,MNG,1931,0
Mongolia,MNG,1932,0
Mongolia,MNG,1933,0
Mongolia,MNG,1934,0
Mongolia,MNG,1935,0
Mongolia,MNG,1936,0
Mongolia,MNG,1937,0
Mongolia,MNG,1938,0
Mongolia,MNG,1939,0
Mongolia,MNG,1940,0
Mongolia,MNG,1941,0
Mongolia,MNG,1942,0
Mongolia,MNG,1943,0
Mongolia,MNG,1944,0
Mongolia,MNG,1945,0
Mongolia,MNG,1946,0
Mongolia,MNG,1947,0
Mongolia,MNG,1948,0
Mongolia,MNG,1949,0
Mongolia,MNG,1950,0
Mongolia,MNG,1951,0
Mongolia,MNG,1952,0
Mongolia,MNG,1953,0
Mongolia,MNG,1954,0
Mongolia,MNG,1955,272.016
Mongolia,MNG,1956,266.693
Mongolia,MNG,1957,300.456
Mongolia,MNG,1958,447.364
Mongolia,MNG,1959,436.99
Mongolia,MNG,1960,352.973
Mongolia,MNG,1961,307.866
Mongolia,MNG,1962,264.494
Mongolia,MNG,1963,211.985
Mongolia,MNG,1964,194.822
Mongolia,MNG,1965,147.066
Mongolia,MNG,1966,122.425
Mongolia,MNG,1967,99.132
Mongolia,MNG,1968,77.077
Mongolia,MNG,1969,46.812
Mongolia,MNG,1970,0
Mongolia,MNG,1971,0
Mongolia,MNG,1972,0
Mongolia,MNG,1973,0
Mongolia,MNG,1974,0
Mongolia,MNG,1975,7.86
Mongolia,MNG,1976,0
Mongolia,MNG,1977,0
Mongolia,MNG,1978,0
Mongolia,MNG,1979,0
Mongolia,MNG,1980,0
Mongolia,MNG,1981,0
Mongolia,MNG,1982,0
Mongolia,MNG,1983,0
Mongolia,MNG,1984,0
Mongolia,MNG,1985,0
Mongolia,MNG,1986,0
Mongolia,MNG,1987,0
Mongolia,MNG,1988,0
Mongolia,MNG,1989,0
Mongolia,MNG,1990,0
Mongolia,MNG,1991,0
Mongolia,MNG,1992,0
Mongolia,MNG,1993,0
Mongolia,MNG,1994,0
Mongolia,MNG,1995,0
Mongolia,MNG,1996,0
Mongolia,MNG,1997,0
Mongolia,MNG,1998,27.316
Mongolia,MNG,1999,54.159
Mongolia,MNG,2000,48.175
Mongolia,MNG,2001,53.72
Mongolia,MNG,2002,100.342
Mongolia,MNG,2003,130.582
Mongolia,MNG,2004,152.236
Mongolia,MNG,2005,140.082
Mongolia,MNG,2006,259.513
Mongolia,MNG,2007,577.771
Mongolia,MNG,2008,786.464
Mongolia,MNG,2009,1232.883
Mongolia,MNG,2010,1413.784
Mongolia,MNG,2011,1621.998
Mongolia,MNG,2012,2269.28
Mongolia,MNG,2013,3137.523
Mongolia,MNG,2014,4440.191
Mongolia,MNG,2015,4973.707
Mongolia,MNG,2016,4945.521
Montenegro,MNE,2006,0
Montenegro,MNE,2007,0
Montenegro,MNE,2008,0
Montenegro,MNE,2009,0
Montenegro,MNE,2010,0
Montenegro,MNE,2011,0
Montenegro,MNE,2012,0
Montenegro,MNE,2013,0
Montenegro,MNE,2014,0
Montenegro,MNE,2015,0
Montenegro,MNE,2016,0
Morocco,MAR,1900,0
Morocco,MAR,1901,0
Morocco,MAR,1902,0
Morocco,MAR,1903,0
Morocco,MAR,1904,0
Morocco,MAR,1905,0
Morocco,MAR,1906,0
Morocco,MAR,1907,0
Morocco,MAR,1908,0
Morocco,MAR,1909,0
Morocco,MAR,1910,0
Morocco,MAR,1911,0
Morocco,MAR,1912,0
Morocco,MAR,1913,0
Morocco,MAR,1914,0
Morocco,MAR,1915,0
Morocco,MAR,1916,0
Morocco,MAR,1917,0
Morocco,MAR,1918,0
Morocco,MAR,1919,0
Morocco,MAR,1920,0
Morocco,MAR,1921,0
Morocco,MAR,1922,0
Morocco,MAR,1923,0
Morocco,MAR,1924,0
Morocco,MAR,1925,0
Morocco,MAR,1926,0
Morocco,MAR,1927,0
Morocco,MAR,1928,0
Morocco,MAR,1929,0
Morocco,MAR,1930,0
Morocco,MAR,1931,0
Morocco,MAR,1932,0
Morocco,MAR,1933,1.71
Morocco,MAR,1934,1.68
Morocco,MAR,1935,0
Morocco,MAR,1936,0
Morocco,MAR,1937,4.783
Morocco,MAR,1938,4.7
Morocco,MAR,1939,7.701
Morocco,MAR,1940,7.576
Morocco,MAR,1941,8.947
Morocco,MAR,1942,7.342
Morocco,MAR,1943,7.233
Morocco,MAR,1944,5.701
Morocco,MAR,1945,4.212
Morocco,MAR,1946,4.15
Morocco,MAR,1947,4.089
Morocco,MAR,1948,17.455
Morocco,MAR,1949,22.436
Morocco,MAR,1950,50.475
Morocco,MAR,1951,95.623
Morocco,MAR,1952,123.269
Morocco,MAR,1953,121.773
Morocco,MAR,1954,135.034
Morocco,MAR,1955,112.949
Morocco,MAR,1956,103.943
Morocco,MAR,1957,77.795
Morocco,MAR,1958,74.33
Morocco,MAR,1959,92.45
Morocco,MAR,1960,86.787
Morocco,MAR,1961,73.199
Morocco,MAR,1962,112.793
Morocco,MAR,1963,129.429
Morocco,MAR,1964,100.71
Morocco,MAR,1965,84.18
Morocco,MAR,1966,82.073
Morocco,MAR,1967,76.994
Morocco,MAR,1968,67.62
Morocco,MAR,1969,43.826
Morocco,MAR,1970,31.973
Morocco,MAR,1971,16.359
Morocco,MAR,1972,19.503
Morocco,MAR,1973,28.651
Morocco,MAR,1974,16.029
Morocco,MAR,1975,13.07
Morocco,MAR,1976,5.751
Morocco,MAR,1977,13.741
Morocco,MAR,1978,14.644
Morocco,MAR,1979,11.322
Morocco,MAR,1980,30.817
Morocco,MAR,1981,29.935
Morocco,MAR,1982,29.216
Morocco,MAR,1983,28.521
Morocco,MAR,1984,27.998
Morocco,MAR,1985,27.248
Morocco,MAR,1986,13.325
Morocco,MAR,1987,10.508
Morocco,MAR,1988,10.309
Morocco,MAR,1989,7.567
Morocco,MAR,1990,7.429
Morocco,MAR,1991,7.296
Morocco,MAR,1992,4.792
Morocco,MAR,1993,4.698
Morocco,MAR,1994,4.622
Morocco,MAR,1995,6.827
Morocco,MAR,1996,6.749
Morocco,MAR,1997,0
Morocco,MAR,1998,2.185
Morocco,MAR,1999,4.318
Morocco,MAR,2000,6.418
Morocco,MAR,2001,8.437
Morocco,MAR,2002,5.423
Morocco,MAR,2003,4.125
Morocco,MAR,2004,4.091
Morocco,MAR,2005,2.824
Morocco,MAR,2006,3.989
Morocco,MAR,2007,4.337
Morocco,MAR,2008,3.516
Morocco,MAR,2009,3.079
Morocco,MAR,2010,3.799
Morocco,MAR,2011,3.748
Morocco,MAR,2012,2.594
Morocco,MAR,2013,2.915
Morocco,MAR,2014,2.875
Morocco,MAR,2015,2.836
Morocco,MAR,2016,2.806
Mozambique,MOZ,1980,0
Mozambique,MOZ,1981,0
Mozambique,MOZ,1982,0
Mozambique,MOZ,1983,0
Mozambique,MOZ,1984,0
Mozambique,MOZ,1985,0
Mozambique,MOZ,1986,0
Mozambique,MOZ,1987,0
Mozambique,MOZ,1988,0
Mozambique,MOZ,1989,0
Mozambique,MOZ,1990,0
Mozambique,MOZ,1991,0
Mozambique,MOZ,1992,0
Mozambique,MOZ,1993,0
Mozambique,MOZ,1994,0
Mozambique,MOZ,1995,0
Mozambique,MOZ,1996,0
Mozambique,MOZ,1997,0
Mozambique,MOZ,1998,0
Mozambique,MOZ,1999,0
Mozambique,MOZ,2000,0
Mozambique,MOZ,2001,0
Mozambique,MOZ,2002,0
Mozambique,MOZ,2003,0
Mozambique,MOZ,2004,0
Mozambique,MOZ,2005,0
Mozambique,MOZ,2006,0
Mozambique,MOZ,2007,0
Mozambique,MOZ,2008,0
Mozambique,MOZ,2009,0
Mozambique,MOZ,2010,0
Mozambique,MOZ,2011,0
Mozambique,MOZ,2012,0
Mozambique,MOZ,2013,0
Mozambique,MOZ,2014,0
Mozambique,MOZ,2015,0
Mozambique,MOZ,2016,0
Myanmar,MMR,1900,0
Myanmar,MMR,1901,0
Myanmar,MMR,1902,0
Myanmar,MMR,1903,0
Myanmar,MMR,1904,0
Myanmar,MMR,1905,0
Myanmar,MMR,1906,0
Myanmar,MMR,1907,0
Myanmar,MMR,1908,0
Myanmar,MMR,1909,0
Myanmar,MMR,1910,0
Myanmar,MMR,1911,0
Myanmar,MMR,1912,0
Myanmar,MMR,1913,0
Myanmar,MMR,1914,0
Myanmar,MMR,1915,0
Myanmar,MMR,1916,0
Myanmar,MMR,1917,0
Myanmar,MMR,1918,0
Myanmar,MMR,1919,0
Myanmar,MMR,1920,0
Myanmar,MMR,1921,0
Myanmar,MMR,1922,0
Myanmar,MMR,1923,0
Myanmar,MMR,1924,0
Myanmar,MMR,1925,0
Myanmar,MMR,1926,0
Myanmar,MMR,1927,0
Myanmar,MMR,1928,922.491
Myanmar,MMR,1929,881.435
Myanmar,MMR,1930,881.834
Myanmar,MMR,1931,828.735
Myanmar,MMR,1932,830.179
Myanmar,MMR,1933,824.202
Myanmar,MMR,1934,831.555
Myanmar,MMR,1935,809.821
Myanmar,MMR,1936,821.745
Myanmar,MMR,1937,838.805
Myanmar,MMR,1938,794.514
Myanmar,MMR,1939,819.308
Myanmar,MMR,1940,792.955
Myanmar,MMR,1941,784.154
Myanmar,MMR,1942,248.425
Myanmar,MMR,1943,98.078
Myanmar,MMR,1944,72.026
Myanmar,MMR,1945,68.751
Myanmar,MMR,1946,1.395
Myanmar,MMR,1947,5.491
Myanmar,MMR,1948,33.77
Myanmar,MMR,1949,22.599
Myanmar,MMR,1950,45.788
Myanmar,MMR,1951,73.234
Myanmar,MMR,1952,79.465
Myanmar,MMR,1953,87.878
Myanmar,MMR,1954,109.246
Myanmar,MMR,1955,125.52
Myanmar,MMR,1956,134.62
Myanmar,MMR,1957,225.407
Myanmar,MMR,1958,258.075
Myanmar,MMR,1959,289.21
Myanmar,MMR,1960,291.594
Myanmar,MMR,1961,295.31
Myanmar,MMR,1962,299.235
Myanmar,MMR,1963,318.847
Myanmar,MMR,1964,272.634
Myanmar,MMR,1965,261.275
Myanmar,MMR,1966,266.108
Myanmar,MMR,1967,268.666
Myanmar,MMR,1968,325.897
Myanmar,MMR,1969,346.684
Myanmar,MMR,1970,340.34
Myanmar,MMR,1971,363.311
Myanmar,MMR,1972,394.043
Myanmar,MMR,1973,390.21
Myanmar,MMR,1974,347.519
Myanmar,MMR,1975,362.831
Myanmar,MMR,1976,430.447
Myanmar,MMR,1977,487.689
Myanmar,MMR,1978,501.796
Myanmar,MMR,1979,525.899
Myanmar,MMR,1980,566.529
Myanmar,MMR,1981,497.549
Myanmar,MMR,1982,541.108
Myanmar,MMR,1983,529.875
Myanmar,MMR,1984,555.339
Myanmar,MMR,1985,509.152
Myanmar,MMR,1986,399.795
Myanmar,MMR,1987,278.023
Myanmar,MMR,1988,217.751
Myanmar,MMR,1989,248.79
Myanmar,MMR,1990,213.97
Myanmar,MMR,1991,241.908
Myanmar,MMR,1992,218.898
Myanmar,MMR,1993,214.729
Myanmar,MMR,1994,207.388
Myanmar,MMR,1995,144.123
Myanmar,MMR,1996,118.414
Myanmar,MMR,1997,130.897
Myanmar,MMR,1998,157.483
Myanmar,MMR,1999,134.605
Myanmar,MMR,2000,168.561
Myanmar,MMR,2001,138.167
Myanmar,MMR,2002,204.627
Myanmar,MMR,2003,202.438
Myanmar,MMR,2004,267.604
Myanmar,MMR,2005,265.124
Myanmar,MMR,2006,302.579
Myanmar,MMR,2007,276.746
Myanmar,MMR,2008,278.268
Myanmar,MMR,2009,233.819
Myanmar,MMR,2010,260.783
Myanmar,MMR,2011,254.633
Myanmar,MMR,2012,253.23
Myanmar,MMR,2013,250.401
Myanmar,MMR,2014,243.114
Myanmar,MMR,2015,185.29
Myanmar,MMR,2016,184.521
Namibia,NAM,1990,0
Namibia,NAM,1991,0
Namibia,NAM,1992,0
Namibia,NAM,1993,0
Namibia,NAM,1994,0
Namibia,NAM,1995,0
Namibia,NAM,1996,0
Namibia,NAM,1997,0
Namibia,NAM,1998,0
Namibia,NAM,1999,0
Namibia,NAM,2000,0
Namibia,NAM,2001,0
Namibia,NAM,2002,0
Namibia,NAM,2003,0
Namibia,NAM,2004,0
Namibia,NAM,2005,0
Namibia,NAM,2006,0
Namibia,NAM,2007,0
Namibia,NAM,2008,0
Namibia,NAM,2009,0
Namibia,NAM,2010,0
Namibia,NAM,2011,0
Namibia,NAM,2012,0
Namibia,NAM,2013,0
Namibia,NAM,2014,0
Namibia,NAM,2015,0
Namibia,NAM,2016,0
Nepal,NPL,1980,0
Nepal,NPL,1981,0
Nepal,NPL,1982,0
Nepal,NPL,1983,0
Nepal,NPL,1984,0
Nepal,NPL,1985,0
Nepal,NPL,1986,0
Nepal,NPL,1987,0
Nepal,NPL,1988,0
Nepal,NPL,1989,0
Nepal,NPL,1990,0
Nepal,NPL,1991,0
Nepal,NPL,1992,0
Nepal,NPL,1993,0
Nepal,NPL,1994,0
Nepal,NPL,1995,0
Nepal,NPL,1996,0
Nepal,NPL,1997,0
Nepal,NPL,1998,0
Nepal,NPL,1999,0
Nepal,NPL,2000,0
Nepal,NPL,2001,0
Nepal,NPL,2002,0
Nepal,NPL,2003,0
Nepal,NPL,2004,0
Nepal,NPL,2005,0
Nepal,NPL,2006,0
Nepal,NPL,2007,0
Nepal,NPL,2008,0
Nepal,NPL,2009,0
Nepal,NPL,2010,0
Nepal,NPL,2011,0
Nepal,NPL,2012,0
Nepal,NPL,2013,0
Nepal,NPL,2014,0
Nepal,NPL,2015,0
Nepal,NPL,2016,0
Netherlands,NLD,1900,0
Netherlands,NLD,1901,0
Netherlands,NLD,1902,0
Netherlands,NLD,1903,0
Netherlands,NLD,1904,0
Netherlands,NLD,1905,0
Netherlands,NLD,1906,0
Netherlands,NLD,1907,0
Netherlands,NLD,1908,0
Netherlands,NLD,1909,0
Netherlands,NLD,1910,0
Netherlands,NLD,1911,0
Netherlands,NLD,1912,0
Netherlands,NLD,1913,0
Netherlands,NLD,1914,0
Netherlands,NLD,1915,0
Netherlands,NLD,1916,0
Netherlands,NLD,1917,0
Netherlands,NLD,1918,0
Netherlands,NLD,1919,0
Netherlands,NLD,1920,0
Netherlands,NLD,1921,0
Netherlands,NLD,1922,0
Netherlands,NLD,1923,0
Netherlands,NLD,1924,0
Netherlands,NLD,1925,0
Netherlands,NLD,1926,0
Netherlands,NLD,1927,0
Netherlands,NLD,1928,0
Netherlands,NLD,1929,0
Netherlands,NLD,1930,0
Netherlands,NLD,1931,0
Netherlands,NLD,1932,0
Netherlands,NLD,1933,0
Netherlands,NLD,1934,0
Netherlands,NLD,1935,0
Netherlands,NLD,1936,0
Netherlands,NLD,1937,0
Netherlands,NLD,1938,0
Netherlands,NLD,1939,0
Netherlands,NLD,1940,0
Netherlands,NLD,1941,0
Netherlands,NLD,1942,0
Netherlands,NLD,1943,0
Netherlands,NLD,1944,0
Netherlands,NLD,1945,0
Netherlands,NLD,1946,76.849
Netherlands,NLD,1947,256.461
Netherlands,NLD,1948,589.48
Netherlands,NLD,1949,728.536
Netherlands,NLD,1950,816.482
Netherlands,NLD,1951,816.7
Netherlands,NLD,1952,807.484
Netherlands,NLD,1953,914.143
Netherlands,NLD,1954,1033.198
Netherlands,NLD,1955,1112.003
Netherlands,NLD,1956,1175.655
Netherlands,NLD,1957,1610.722
Netherlands,NLD,1958,1691.683
Netherlands,NLD,1959,1825.638
Netherlands,NLD,1960,1948.355
Netherlands,NLD,1961,2050.162
Netherlands,NLD,1962,2131.937
Netherlands,NLD,1963,2159.599
Netherlands,NLD,1964,2183.744
Netherlands,NLD,1965,2274.095
Netherlands,NLD,1966,2218.331
Netherlands,NLD,1967,2097.818
Netherlands,NLD,1968,1965.062
Netherlands,NLD,1969,1827.507
Netherlands,NLD,1970,1716.512
Netherlands,NLD,1971,1516.119
Netherlands,NLD,1972,1397.329
Netherlands,NLD,1973,1291.917
Netherlands,NLD,1974,1252.832
Netherlands,NLD,1975,1206.069
Netherlands,NLD,1976,1155.993
Netherlands,NLD,1977,1156.897
Netherlands,NLD,1978,1156.011
Netherlands,NLD,1979,896.104
Netherlands,NLD,1980,1366.142
Netherlands,NLD,1981,1447.853
Netherlands,NLD,1982,1980.559
Netherlands,NLD,1983,2724.066
Netherlands,NLD,1984,3084.217
Netherlands,NLD,1985,3805.279
Netherlands,NLD,1986,4551.868
Netherlands,NLD,1987,4255.499
Netherlands,NLD,1988,3793.121
Netherlands,NLD,1989,3244.836
Netherlands,NLD,1990,3519.284
Netherlands,NLD,1991,3547.622
Netherlands,NLD,1992,2710.446
Netherlands,NLD,1993,2646.858
Netherlands,NLD,1994,4112.898
Netherlands,NLD,1995,3443.933
Netherlands,NLD,1996,3138.613
Netherlands,NLD,1997,2934.672
Netherlands,NLD,1998,2978.549
Netherlands,NLD,1999,2129.402
Netherlands,NLD,2000,1950.724
Netherlands,NLD,2001,1659.627
Netherlands,NLD,2002,2439.663
Netherlands,NLD,2003,2427.686
Netherlands,NLD,2004,2257.986
Netherlands,NLD,2005,1790.517
Netherlands,NLD,2006,1480.313
Netherlands,NLD,2007,1999.797
Netherlands,NLD,2008,1618.298
Netherlands,NLD,2009,1259.843
Netherlands,NLD,2010,1050.097
Netherlands,NLD,2011,1129.197
Netherlands,NLD,2012,1047.112
Netherlands,NLD,2013,1097.016
Netherlands,NLD,2014,1379.513
Netherlands,NLD,2015,1310.044
Netherlands,NLD,2016,869.059
Nicaragua,NIC,1980,0
Nicaragua,NIC,1981,0
Nicaragua,NIC,1982,0
Nicaragua,NIC,1983,0
Nicaragua,NIC,1984,0
Nicaragua,NIC,1985,0
Nicaragua,NIC,1986,0
Nicaragua,NIC,1987,0
Nicaragua,NIC,1988,0
Nicaragua,NIC,1989,0
Nicaragua,NIC,1990,0
Nicaragua,NIC,1991,0
Nicaragua,NIC,1992,0
Nicaragua,NIC,1993,0
Nicaragua,NIC,1994,0
Nicaragua,NIC,1995,0
Nicaragua,NIC,1996,0
Nicaragua,NIC,1997,0
Nicaragua,NIC,1998,0
Nicaragua,NIC,1999,0
Nicaragua,NIC,2000,0
Nicaragua,NIC,2001,0
Nicaragua,NIC,2002,0
Nicaragua,NIC,2003,0
Nicaragua,NIC,2004,0
Nicaragua,NIC,2005,0
Nicaragua,NIC,2006,0
Nicaragua,NIC,2007,0
Nicaragua,NIC,2008,0
Nicaragua,NIC,2009,0
Nicaragua,NIC,2010,0
Nicaragua,NIC,2011,0
Nicaragua,NIC,2012,0
Nicaragua,NIC,2013,0
Nicaragua,NIC,2014,0
Nicaragua,NIC,2015,0
Nicaragua,NIC,2016,0
Niger,NER,1980,0
Niger,NER,1981,0
Niger,NER,1982,0
Niger,NER,1983,0
Niger,NER,1984,0
Niger,NER,1985,0
Niger,NER,1986,0
Niger,NER,1987,0
Niger,NER,1988,0
Niger,NER,1989,0
Niger,NER,1990,0
Niger,NER,1991,0
Niger,NER,1992,0
Niger,NER,1993,0
Niger,NER,1994,0
Niger,NER,1995,0
Niger,NER,1996,0
Niger,NER,1997,0
Niger,NER,1998,0
Niger,NER,1999,0
Niger,NER,2000,0
Niger,NER,2001,0
Niger,NER,2002,0
Niger,NER,2003,0
Niger,NER,2004,0
Niger,NER,2005,0
Niger,NER,2006,0
Niger,NER,2007,0
Niger,NER,2008,0
Niger,NER,2009,0
Niger,NER,2010,0
Niger,NER,2011,249.005
Niger,NER,2012,715.519
Niger,NER,2013,686.22
Niger,NER,2014,659.974
Niger,NER,2015,444.394
Niger,NER,2016,398.115
Nigeria,NGA,1900,0
Nigeria,NGA,1901,0
Nigeria,NGA,1902,0
Nigeria,NGA,1903,0
Nigeria,NGA,1904,0
Nigeria,NGA,1905,0
Nigeria,NGA,1906,0
Nigeria,NGA,1907,0
Nigeria,NGA,1908,0
Nigeria,NGA,1909,0
Nigeria,NGA,1910,0
Nigeria,NGA,1911,0
Nigeria,NGA,1912,0
Nigeria,NGA,1913,0
Nigeria,NGA,1914,0
Nigeria,NGA,1915,0
Nigeria,NGA,1916,0
Nigeria,NGA,1917,0
Nigeria,NGA,1918,0
Nigeria,NGA,1919,0
Nigeria,NGA,1920,0
Nigeria,NGA,1921,0
Nigeria,NGA,1922,0
Nigeria,NGA,1923,0
Nigeria,NGA,1924,0
Nigeria,NGA,1925,0
Nigeria,NGA,1926,0
Nigeria,NGA,1927,0
Nigeria,NGA,1928,0
Nigeria,NGA,1929,0
Nigeria,NGA,1930,0
Nigeria,NGA,1931,0
Nigeria,NGA,1932,0
Nigeria,NGA,1933,0
Nigeria,NGA,1934,0
Nigeria,NGA,1935,0
Nigeria,NGA,1936,0
Nigeria,NGA,1937,0
Nigeria,NGA,1938,0
Nigeria,NGA,1939,0
Nigeria,NGA,1940,0
Nigeria,NGA,1941,0
Nigeria,NGA,1942,0
Nigeria,NGA,1943,0
Nigeria,NGA,1944,0
Nigeria,NGA,1945,0
Nigeria,NGA,1946,0
Nigeria,NGA,1947,0
Nigeria,NGA,1948,0
Nigeria,NGA,1949,0
Nigeria,NGA,1950,0
Nigeria,NGA,1951,0
Nigeria,NGA,1952,0
Nigeria,NGA,1953,0
Nigeria,NGA,1954,0
Nigeria,NGA,1955,0
Nigeria,NGA,1956,0
Nigeria,NGA,1957,0.273
Nigeria,NGA,1958,68.582
Nigeria,NGA,1959,140.069
Nigeria,NGA,1960,215.655
Nigeria,NGA,1961,564.034
Nigeria,NGA,1962,809.628
Nigeria,NGA,1963,898.771
Nigeria,NGA,1964,1406.265
Nigeria,NGA,1965,3133.59
Nigeria,NGA,1966,4670.813
Nigeria,NGA,1967,3492.44
Nigeria,NGA,1968,1516.983
Nigeria,NGA,1969,5656.747
Nigeria,NGA,1970,11083.411
Nigeria,NGA,1971,15309.271
Nigeria,NGA,1972,17778.765
Nigeria,NGA,1973,19576.642
Nigeria,NGA,1974,20944.813
Nigeria,NGA,1975,16119.12
Nigeria,NGA,1976,18203.216
Nigeria,NGA,1977,17774.259
Nigeria,NGA,1978,15687.824
Nigeria,NGA,1979,18479.786
Nigeria,NGA,1980,16100.969
Nigeria,NGA,1981,10931.799
Nigeria,NGA,1982,9522.204
Nigeria,NGA,1983,8912.416
Nigeria,NGA,1984,9789.209
Nigeria,NGA,1985,10275.765
Nigeria,NGA,1986,9796.002
Nigeria,NGA,1987,8768.553
Nigeria,NGA,1988,8785.508
Nigeria,NGA,1989,10901.325
Nigeria,NGA,1990,10686.322
Nigeria,NGA,1991,11441.991
Nigeria,NGA,1992,11577.729
Nigeria,NGA,1993,11146.222
Nigeria,NGA,1994,10412.963
Nigeria,NGA,1995,10241.554
Nigeria,NGA,1996,10131.981
Nigeria,NGA,1997,9895.869
Nigeria,NGA,1998,9890.292
Nigeria,NGA,1999,9004.369
Nigeria,NGA,2000,10133.436
Nigeria,NGA,2001,9766.017
Nigeria,NGA,2002,8592.676
Nigeria,NGA,2003,9890.989
Nigeria,NGA,2004,10456.406
Nigeria,NGA,2005,10145.844
Nigeria,NGA,2006,9427.635
Nigeria,NGA,2007,8518.946
Nigeria,NGA,2008,8185.323
Nigeria,NGA,2009,8056.531
Nigeria,NGA,2010,8958.653
Nigeria,NGA,2011,8459.066
Nigeria,NGA,2012,8097.954
Nigeria,NGA,2013,7411.179
Nigeria,NGA,2014,7204.844
Nigeria,NGA,2015,6789.06
Nigeria,NGA,2016,5711.438
Nigeria,NGA,2017,5757.467
Nigeria,NGA,2018,5721.402
Nigeria,NGA,2019,5853.08
Nigeria,NGA,2020,4900.81
Norway,NOR,1900,0
Norway,NOR,1901,0
Norway,NOR,1902,0
Norway,NOR,1903,0
Norway,NOR,1904,0
Norway,NOR,1905,0
Norway,NOR,1906,0
Norway,NOR,1907,0
Norway,NOR,1908,0
Norway,NOR,1909,0
Norway,NOR,1910,0
Norway,NOR,1911,0
Norway,NOR,1912,0
Norway,NOR,1913,0
Norway,NOR,1914,0
Norway,NOR,1915,0
Norway,NOR,1916,0
Norway,NOR,1917,0
Norway,NOR,1918,0
Norway,NOR,1919,0
Norway,NOR,1920,0
Norway,NOR,1921,0
Norway,NOR,1922,0
Norway,NOR,1923,0
Norway,NOR,1924,0
Norway,NOR,1925,0
Norway,NOR,1926,0
Norway,NOR,1927,0
Norway,NOR,1928,0
Norway,NOR,1929,0
Norway,NOR,1930,0
Norway,NOR,1931,0
Norway,NOR,1932,0
Norway,NOR,1933,0
Norway,NOR,1934,0
Norway,NOR,1935,0
Norway,NOR,1936,0
Norway,NOR,1937,0
Norway,NOR,1938,0
Norway,NOR,1939,0
Norway,NOR,1940,0
Norway,NOR,1941,0
Norway,NOR,1942,0
Norway,NOR,1943,0
Norway,NOR,1944,0
Norway,NOR,1945,0
Norway,NOR,1946,0
Norway,NOR,1947,0
Norway,NOR,1948,0
Norway,NOR,1949,0
Norway,NOR,1950,0
Norway,NOR,1951,0
Norway,NOR,1952,0
Norway,NOR,1953,0
Norway,NOR,1954,0
Norway,NOR,1955,0
Norway,NOR,1956,0
Norway,NOR,1957,0
Norway,NOR,1958,0
Norway,NOR,1959,0
Norway,NOR,1960,0
Norway,NOR,1961,0
Norway,NOR,1962,0
Norway,NOR,1963,0
Norway,NOR,1964,0
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,871.908
Norway,NOR,1972,4773.853
Norway,NOR,1973,4584.981
Norway,NOR,1974,4983.456
